Entity,Year,share_gdp_primary,share_gdp_secondary,share_gdp_tertiary,share_pop_tertiary,primary_rate,secondary_rate
Kuwait,2002,1.23008000850677,2.40567994117737,2.19093990325928,,101.141952514648,95.1833724975586
Kuwait,2003,1.21657001972198,2.3192400932312,2.29940009117126,,106.019203186035,97.7702026367188
Kuwait,2004,1.04156005382538,1.98360002040863,1.92542004585266,,106.701950073242,101.457168579102
Kuwait,2005,0.939660012722015,1.71661996841431,1.54479002952576,4.18,115.75617980957,112.465339660645
Kuwait,2006,0.767610013484955,1.36154997348785,1.22579002380371,,,81.8004837036133
Kuwait,2008,0.852540016174316,1.39409005641937,,,,91.3490295410156
Kuwait,2011,1.30300998687744,1.95490002632141,,,100.416633605957,
Latvia,1998,1.08965003490448,2.37313008308411,0.921829998493195,,,
Latvia,1999,1.11658000946045,2.45556998252869,0.928219974040985,,94.8787307739258,
Latvia,2000,1.1054300069809,2.57449007034302,0.86023998260498,7.73,96.243537902832,
Latvia,2001,1.04938995838165,2.81807994842529,0.852859973907471,,100.002906799316,
Latvia,2002,1.05153000354767,2.96801996231079,0.864970028400421,,98.3829727172852,
Latvia,2003,0.870880007743835,2.77069997787476,0.703859984874725,,101.40234375,
Latvia,2004,0.791480004787445,2.74309992790222,0.653550028800964,,95.4727630615234,
Latvia,2006,1.19685995578766,2.03041005134583,0.845870018005371,,91.0311813354492,
Latvia,2007,1.15792000293732,1.93654000759125,0.867169976234436,,92.2562408447266,
Latvia,2008,1.44392001628876,2.19984006881714,0.938220024108887,,91.8268585205078,
Latvia,2009,1.57263994216919,2.24480009078979,0.778680026531219,,91.1083297729492,
Latvia,2010,1.44885003566742,1.95256996154785,0.807799994945526,12.42,96.1560974121094,
Latvia,2011,1.36792004108429,1.71634995937347,1.01354002952576,,98.6579513549805,
Latvia,2012,1.3090900182724,1.53264999389648,0.962350010871887,,106.172691345215,
Latvia,2013,1.47540998458862,1.60871005058289,0.95608001947403,,110.66340637207,102.821891784668
Lesotho,1999,7.03060007095337,3.05805993080139,3.09640002250671,,65.2204895019531,28.7660694122314
Lesotho,2000,5.58945989608765,3.18028998374939,1.92042005062103,0.62,63.6882781982422,27.4556407928467
Lesotho,2001,5.73466014862061,2.56331992149353,2.00809001922607,,65.6230010986328,29.2586402893066
Lesotho,2005,6.36545991897583,2.70260000228882,5.39039993286133,0.64,64.1199188232422,31.4109497070313
Lesotho,2006,5.56036996841431,2.47451996803284,5.10216999053955,,80.3889923095703,31.5901699066162
Lesotho,2008,4.67277002334595,2.66390991210938,4.72333002090454,,71.9666976928711,32.1250915527344
Liberia,2007,1.03222000598907,0.368600010871887,0.539430022239685,,,
Liberia,2012,0.847180008888245,0.951030015945435,0.870379984378815,,,
Liechtenstein,2003,0.720009982585907,1.04753994941711,0.316590011119843,,90.3890228271484,73.284309387207
Liechtenstein,2004,0.705709993839264,1.03548002243042,0.337909996509552,,109.020622253418,
Liechtenstein,2006,0.637329995632172,0.970589995384216,0.186279997229576,,101.781173706055,73.0310287475586
Liechtenstein,2007,0.587270021438599,0.907729983329773,0.174669995903969,,102.869758605957,83.1838607788086
Liechtenstein,2008,0.636330008506775,1.07306003570557,,,103.649642944336,100.495048522949
Liechtenstein,2010,1.20111000537872,1.12799000740051,,,111.053977966309,119.10669708252
Liechtenstein,2011,0.987150013446808,1.21229004859924,,,100.742568969727,104.899780273438
Lithuania,2003,0.755729973316193,2.5764000415802,0.985279977321625,,108.501327514648,102.36270904541
Lithuania,2004,0.739910006523132,2.63996005058289,1.05835998058319,,99.9343185424805,
Lithuania,2005,0.726939976215363,2.46392011642456,1.02309000492096,13.51,90.962287902832,
Lithuania,2006,0.725239992141724,2.44753003120422,0.991710007190704,,92.707389831543,
Lithuania,2007,0.663020014762878,2.31303000450134,0.998130023479462,,96.217887878418,
Lithuania,2008,0.721069991588593,2.50731992721558,1.0251499414444,,93.4494400024414,
Lithuania,2009,0.723370015621185,2.91723990440369,1.12361001968384,,98.6292724609375,
Lithuania,2010,0.885670006275177,2.37711000442505,1.24855005741119,15.6,103.04638671875,
Lithuania,2011,0.780589997768402,2.07021999359131,1.4575400352478,,99.1062469482422,90.6285171508789
Lithuania,2012,0.727959990501404,1.89136004447937,1.382120013237,,97.5797882080078,94.0968780517578
Luxembourg,2008,1.13002002239227,1.81535995006561,,,,95.0102462768555
Luxembourg,2009,1.40584003925323,1.90050005912781,,,,
Luxembourg,2010,1.71164000034332,1.69677996635437,,18.54,84.3121185302734,102.055358886719
Luxembourg,2011,1.69965994358063,1.50773000717163,,,84.3689270019531,103.421867370605
Madagascar,1998,0.753289997577667,0.598810017108917,0.321020007133484,,30.1776103973389,
Madagascar,2005,2.20525002479553,0.728200018405914,0.388150006532669,,57.7728385925293,17.8339195251465
Madagascar,2006,1.92534005641937,0.593119978904724,0.423099994659424,,56.6767082214355,19.6721591949463
Madagascar,2007,1.84330999851227,0.536939978599548,0.429540008306503,,60.9357681274414,21.8945503234863
Madagascar,2008,1.55915999412537,0.64258998632431,0.447079986333847,,67.2856826782227,24.5571708679199
Madagascar,2009,1.66127002239227,0.578360021114349,0.48895001411438,,73.9631500244141,26.6719398498535
Madagascar,2011,1.30894994735718,0.620530009269714,0.374830007553101,,71.0057907104492,31.3304195404053
Madagascar,2012,1.29373002052307,0.52853000164032,0.415280014276505,,69.5356903076172,33.3850898742676
Malawi,1999,3.25946998596191,0.503719985485077,0.750060021877289,,63.0320892333984,31.6583805084229
Malawi,2000,2.77150011062622,1.12520003318787,0.821229994297028,0.21,62.0181198120117,
Malawi,2001,2.03920006752014,1.01429998874664,0.68775999546051,,63.4076995849609,
Malawi,2003,2.31650996208191,0.890190005302429,,,,
Malawi,2010,1.51428997516632,1.04946005344391,1.29812002182007,0.15,67.5620498657227,18.953800201416
Malawi,2011,1.8544499874115,1.62755000591278,1.42561995983124,,70.1488876342773,19.3377895355225
Malawi,2013,2.82863998413086,1.8814799785614,2.1833701133728,,,21.0385494232178
Malawi,2014,3.40307998657227,1.6964099407196,1.48206996917725,,79.3375625610352,
Malaysia,2000,1.62235999107361,2.06063008308411,1.91464996337891,3.18,100.567741394043,87.7147216796875
Malaysia,2001,2.08054995536804,2.50029993057251,2.56349992752075,,,85.2696990966797
Malaysia,2002,2.38826990127563,2.56615996360779,2.5500500202179,,92.2204818725586,84.1352767944336
Malaysia,2003,2.19659996032715,2.56012010574341,2.62498998641968,,92.5395202636719,94.1115875244141
Malaysia,2004,1.75179994106293,2.07895994186401,1.98125004768372,,96.9129333496094,89.8336563110352
Malaysia,2006,1.242879986763,1.32602000236511,1.62083995342255,,100.424583435059,85.8442230224609
Malaysia,2007,1.30411005020142,1.28826999664307,1.44421005249023,,99.409797668457,86.0791168212891
Malaysia,2008,1.54639005661011,1.11765003204346,,,101.380508422852,86.2412872314453
Malaysia,2009,1.65342998504639,1.9598799943924,2.14738011360168,,102.69026184082,85.7501831054688
Malaysia,2010,1.41953003406525,1.67452001571655,1.71114003658295,5.81,100.08447265625,86.0825576782227
Malaysia,2011,1.68689000606537,1.7608300447464,2.13042998313904,,101.886299133301,87.1469879150391
Malaysia,2013,1.84636998176575,2.08029007911682,2.07256007194519,,103.353317260742,85.0618362426758
Maldives,2003,2.9059100151062,,,,180.186965942383,
Maldives,2004,2.57487988471985,,,,176.830322265625,
Maldives,2005,2.82121992111206,,,0.26,135.437316894531,95.365119934082
Maldives,2006,2.49785995483398,1.98028004169464,,,126.87361907959,85.9601974487305
Maldives,2008,2.41445994377136,1.91331005096436,,,109.639579772949,106.950592041016
Mali,1998,1.18464994430542,1.05184996128082,0.387670010328293,,,
Mali,1999,1.1679699420929,1.03702998161316,0.382189989089966,,,
Mali,2008,1.48953998088837,1.66091001033783,0.612959980964661,,52.3243293762207,30.1527996063232
Mali,2009,1.93517005443573,1.72609996795654,0.695879995822906,,53.866569519043,33.3831787109375
Mali,2010,0.974449992179871,2.07267999649048,0.799440026283264,0.78,56.9281997680664,35.6406211853027
Mali,2011,1.76031005382538,1.73790001869202,1.06426000595093,,57.6548385620117,39.5035285949707
Mali,2012,1.60415995121002,1.67122995853424,0.851670026779175,,54.1051216125488,
Mali,2013,1.56800997257233,1.5969899892807,0.756410002708435,,53.9685096740723,29.7490692138672
Mali,2014,1.87776005268097,1.48346996307373,0.938589990139008,,53.0607299804688,32.9483985900879
Malta,1998,1.03873002529144,1.88770997524261,0.80391001701355,,99.3280487060547,84.0107421875
Malta,2002,1.07885003089905,2.03471994400024,0.887380003929138,,102.466293334961,88.0294036865234
Malta,2004,1.01102995872498,1.90940999984741,0.527939975261688,,99.1671295166016,95.5355606079102
Malta,2007,1.37496995925903,2.77987003326416,0.954079985618591,,93.2850112915039,100.854698181152
Malta,2008,1.35133004188538,3.0514600276947,1.03442001342773,,93.9522323608398,98.1718521118164
Malta,2009,1.19669997692108,2.57345008850098,1.18968999385834,,86.15234375,92.4740982055664
Malta,2010,1.49612998962402,3.1591899394989,1.57671999931335,10.52,88.6871490478516,95.4479522705078
Malta,2011,1.177649974823,5.14321994781494,1.10732996463776,,88.7156295776367,94.2940673828125
Malta,2012,1.53626000881195,3.14766001701355,1.49879002571106,,83.0612716674805,92.4050598144531
Marshall Islands,2002,3.9422299861908,3.37276005744934,1.27470004558563,,114.296409606934,104.499656677246
Mauritania,1999,1.32561004161835,0.765009999275208,0.342269986867905,,44.9953117370605,13.9614696502686
Mauritania,2005,1.22767996788025,0.644469976425171,,1.11,42.4278602600098,17.670970916748
Mauritania,2008,1.51456999778748,0.909070014953613,0.593930006027222,,,
Mauritania,2010,1.71370005607605,0.836329996585846,0.677320003509521,0.97,,
Mauritania,2011,1.38731002807617,0.649699985980988,0.394809991121292,,,
Mauritania,2012,1.41653001308441,0.85861998796463,0.366780012845993,,68.1206817626953,19.8079605102539
Mauritania,2013,1.41530001163483,0.76433002948761,0.379299998283386,,70.2636871337891,
Mauritius,2001,1.05154001712799,1.28937995433807,0.402280002832413,,101.884742736816,75.7414093017578
Mauritius,2002,0.950309991836548,1.19231998920441,0.484090000391006,,98.328971862793,74.4810028076172
Mauritius,2003,1.40823996067047,1.78439998626709,0.663060009479523,,99.1502227783203,78.039306640625
Mauritius,2004,1.33884000778198,1.79921996593475,0.625339984893799,,96.0280532836914,76.9848098754883
Mauritius,2005,1.14136004447937,1.85629999637604,0.476770013570786,1.6,97.4925003051758,80.5187072753906
Mauritius,2006,1.00206005573273,1.7597199678421,0.394389986991882,,95.0410385131836,77.9294128417969
Mauritius,2008,0.909720003604889,1.55836999416351,0.327050000429153,,97.1523971557617,83.9778671264648
Mauritius,2009,0.83542001247406,1.51350998878479,0.395709991455078,,94.8630065917969,84.1230087280273
Mauritius,2010,0.985660016536713,1.92462003231049,0.342350006103516,1.88,99.2634887695313,81.9431762695313
Mauritius,2011,0.924459993839264,1.66164994239807,0.271600008010864,,98.1595077514648,83.917350769043
Mauritius,2012,0.920469999313354,1.87321996688843,0.273559987545013,,95.5138168334961,81.0235977172852
Mauritius,2013,1.00976002216339,2.00248003005981,0.294869989156723,,97.6302337646484,83.2131118774414
Mauritius,2014,1.13057005405426,3.07166004180908,0.351870000362396,,97.4738311767578,84.8152236938477
Mexico,1998,1.2493599653244,1.2978800535202,0.712539970874786,,,
Mexico,1999,1.47768998146057,1.06606996059418,0.755909979343414,,94.574348449707,
Mexico,2000,1.66814994812012,,,6.84,95.0645980834961,68.6702117919922
Mexico,2001,1.75233995914459,1.5236599445343,0.642159998416901,,95.4204330444336,
Mexico,2002,1.81665003299713,1.33219003677368,0.909870028495789,,96.3492965698242,72.8416366577148
Mexico,2003,2.03751993179321,1.51373994350433,0.874400019645691,,95.8836364746094,75.4639282226563
Mexico,2004,1.92021000385284,1.41819000244141,0.834959983825684,,97.2031021118164,77.3438873291016
Mexico,2005,1.91797995567322,1.48514997959137,0.856679975986481,8.41,97.4358291625977,79.1342010498047
Mexico,2006,1.84365999698639,1.41481995582581,0.816799998283386,,97.1173706054688,78.9389114379883
Mexico,2007,1.81052005290985,1.39596998691559,0.874509990215302,,97.0229721069336,79.8394393920898
Mexico,2008,1.80765998363495,1.39486002922058,0.916279971599579,,95.4058380126953,80.0305328369141
Mexico,2009,1.89294004440308,1.58097994327545,1.04548001289368,,92.9816131591797,81.5751876831055
Mexico,2010,1.87040996551514,1.5725599527359,1.02208995819092,9.81,92.5744171142578,81.0650329589844
Mexico,2011,1.82987999916077,1.58041000366211,0.934210002422333,,92.6079177856445,80.3341979980469
Moldova,2007,1.41907000541687,3.94181990623474,1.61807000637054,,92.9134674072266,86.3181076049805
Moldova,2008,1.42973005771637,3.07442998886108,1.53587996959686,,91.3765487670898,86.9907989501953
Moldova,2009,1.70088005065918,3.62633991241455,1.71733999252319,,92.8158416748047,86.8701782226563
Moldova,2010,1.6418399810791,3.39859008789063,1.63802003860474,8.76,91.9796981811523,87.7534332275391
Moldova,2011,1.61479997634888,3.11268997192383,1.55567002296448,,91.0996322631836,86.4090805053711
Moldova,2012,1.52513003349304,2.91155004501343,1.46633994579315,,89.6388473510742,85.1498336791992
Moldova,2014,1.69863998889923,2.67494988441467,1.28685998916626,,91.9693908691406,85.0036773681641
Monaco,1998,0.203639999032021,0.645039975643158,,,,
Monaco,1999,0.206000000238419,0.627260029315948,,,,
Monaco,2000,0.197760000824928,0.611140012741089,,,,
Monaco,2004,0.191449999809265,0.570070028305054,0.0543400011956692,,,
Monaco,2009,0.200000002980232,0.518130004405975,,,,
Monaco,2010,0.201350003480911,0.498340010643005,,,,
Monaco,2011,0.189160004258156,0.81862998008728,,,,
Monaco,2012,0.182549998164177,1.02946996688843,,,,
Monaco,2013,0.175060003995895,0.698430001735687,,,,
Monaco,2014,0.163450002670288,0.419629991054535,,,,
Mongolia,2004,1.0843700170517,1.41995000839233,0.797349989414215,,97.7809677124023,82.9839172363281
Mongolia,2007,1.25292003154755,,,,,93.6903762817383
Mongolia,2009,1.40861999988556,,,,,91.3301620483398
Mongolia,2010,1.24934995174408,1.56356000900269,0.310420006513596,19.66,,106.625930786133
Mongolia,2011,1.50880002975464,1.40050995349884,0.176420003175735,,,
Morocco,1998,2.16383004188538,2.30808997154236,0.871699988842011,,53.3298797607422,
Morocco,1999,2.09680008888245,2.32798004150391,0.923080027103424,,55.2020492553711,31.2878704071045
Morocco,2000,2.2836000919342,,1.06421005725861,4.07,58.044319152832,33.1852989196777
Morocco,2001,2.19825005531311,2.36034989356995,,,59.5415000915527,35.1818389892578
Morocco,2002,2.30684995651245,2.51910996437073,,,61.8652305603027,38.8097801208496
Morocco,2003,2.25655007362366,2.4783399105072,,,66.1864166259766,39.796070098877
Morocco,2004,2.22827005386353,2.46005010604858,,,73.682746887207,41.3696784973145
Morocco,2005,2.65430998802185,3.64795994758606,,4.67,78.2838516235352,
Morocco,2006,2.19882011413574,2.36372995376587,,,81.8953628540039,46.5469512939453
Morocco,2007,1.72973001003265,2.5665500164032,,,82.105827331543,50.8451499938965
Morocco,2008,1.89822995662689,2.30092000961304,,,80.6674728393555,53.745361328125
Morocco,2009,1.98459994792938,2.20565009117126,1.06176996231079,,80.1565399169922,58.8791618347168
Morocco,2010,2.14938998222351,2.49794006347656,,5.35,84.2133102416992,59.3631401062012
Morocco,2011,2.16880989074707,2.52050995826721,,,89.2426986694336,60.7164115905762
Morocco,2012,2.25206995010376,2.75253009796143,,,99.9972610473633,62.2574615478516
Morocco,2013,2.28245997428894,2.70108008384705,,,99.6923980712891,64.8964462280273
Mozambique,2006,2.46437001228333,1.25109004974365,0.518890023231506,,39.589111328125,10.4988403320313
Mozambique,2012,3.15495991706848,1.78814005851746,0.740090012550354,,50.2219696044922,21.6310691833496
Mozambique,2013,3.19123005867004,1.9831600189209,0.887179970741272,,48.0350799560547,21.9585800170898
Namibia,1999,4.21982002258301,1.97099995613098,0.868799984455109,,94.5445022583008,53.4625091552734
Namibia,2000,4.11007976531982,1.90337002277374,0.836229979991913,1.25,91.1773910522461,52.9338798522949
Namibia,2001,4.06388998031616,1.88197994232178,0.82683002948761,,93.771858215332,
Namibia,2002,4.06054019927979,1.65991997718811,0.585759997367859,,92.4181518554688,
Namibia,2003,3.86066007614136,1.57819998264313,0.556930005550385,,92.8198776245117,
Namibia,2005,2.7383599281311,,,0.94,85.2978134155273,60.9529113769531
Namibia,2006,3.67532992362976,1.38446998596191,0.791170001029968,,82.3495407104492,61.2973594665527
Namibia,2008,3.08643007278442,1.2111200094223,0.642300009727478,,78.7363510131836,58.8398284912109
Namibia,2010,3.34095001220703,1.96579003334045,1.92754995822906,0.76,81.0892791748047,58.259220123291
Nepal,1998,1.48125004768372,0.659430027008057,0.606209993362427,,,
Nepal,1999,1.39724004268646,0.712960004806519,0.533810019493103,,64.4656066894531,39.0777702331543
Nepal,2000,1.63721001148224,0.65327000617981,0.559989988803864,1.81,67.2275619506836,42.6846008300781
Nepal,2001,2.05302000045776,0.846499979496002,0.442809998989105,,67.0128631591797,46.5374412536621
Nepal,2002,1.8668999671936,0.727569997310638,0.38060000538826,,72.138313293457,49.0256500244141
Nepal,2003,1.75871002674103,0.68724000453949,0.320190012454987,,73.1047134399414,48.229190826416
Nepal,2008,2.37363004684448,0.919449985027313,0.512080013751984,,79.1983795166016,61.6178703308105
Nepal,2009,2.93696999549866,1.09642004966736,0.558820009231567,,,
Nepal,2014,2.38476991653442,1.66402995586395,0.537899971008301,,104.07251739502,82.7521514892578
Netherlands,1998,1.14313995838165,1.79772996902466,1.3286600112915,,,
Netherlands,1999,1.13186001777649,1.78791999816895,1.31260001659393,,99.2077865600586,62.3672714233398
Netherlands,2000,1.15664005279541,1.84048998355865,1.29594004154205,11.81,97.8189086914063,
Netherlands,2001,1.23176002502441,1.8895800113678,1.27459001541138,,98.3697204589844,
Netherlands,2002,1.31807005405426,1.91295003890991,1.2581399679184,,101.199806213379,
Netherlands,2003,1.39724004268646,1.95816004276276,1.33583998680115,,,
Netherlands,2004,1.3460099697113,2.00618004798889,1.35999000072479,,,
Netherlands,2005,1.33700001239777,2.03319001197815,1.38120996952057,13.63,,
Netherlands,2006,1.28067004680634,2.02294993400574,1.40023994445801,,,
Netherlands,2007,1.22531998157501,2.0,1.34424996376038,,,
Netherlands,2008,1.2505099773407,2.06235003471375,1.41436004638672,,,
Netherlands,2009,1.3665599822998,2.23302006721497,1.50773000717163,,,
Netherlands,2010,1.35063004493713,2.26017999649048,1.55833005905151,15.63,,
Netherlands,2011,1.30940997600555,2.22367000579834,1.60566997528076,,,
Netherlands,2012,1.30155003070831,2.21933007240295,1.57630002498627,,,
Netherlands,2013,1.316890001297,2.28231000900269,1.62299001216888,,,
New Zealand,1999,1.85195994377136,2.66956996917725,1.70135998725891,,,
New Zealand,2000,1.83850002288818,2.54103994369507,,17.86,,
New Zealand,2001,1.82030999660492,2.63337993621826,1.61829996109009,,,
New Zealand,2002,1.69564998149872,2.50203990936279,1.67946004867554,,,
New Zealand,2003,1.64278995990753,2.60625004768372,1.59880995750427,,,
New Zealand,2004,1.64420998096466,2.71321988105774,1.58528995513916,,,
New Zealand,2005,1.61368000507355,2.67085003852844,1.4507999420166,18.57,,
New Zealand,2006,1.44989001750946,2.50446009635925,1.46456003189087,,,
New Zealand,2007,1.42115998268127,2.3819899559021,1.59890997409821,,,
New Zealand,2008,1.23679995536804,2.13878989219666,1.5986100435257,,,
New Zealand,2009,1.43693995475769,2.35314989089966,1.88625001907349,,,
New Zealand,2010,1.72303998470306,2.72731995582581,1.88724005222321,15.5,,
New Zealand,2011,1.68727004528046,2.66845989227295,1.91817998886108,,,
New Zealand,2012,1.88919997215271,2.82563996315002,1.83702003955841,,,
New Zealand,2014,1.48176002502441,2.46765995025635,1.60736000537872,,,
Nicaragua,2004,1.19795000553131,,,,76.946418762207,54.5602684020996
Nicaragua,2005,1.33025002479553,0.239570006728172,,9.32,81.0308074951172,59.3190307617188
Nicaragua,2006,1.34238004684448,0.284770011901855,,,80.9076538085938,61.2551803588867
Nicaragua,2010,1.78878998756409,0.594569981098175,1.17037999629974,10.33,85.3660736083984,67.0519866943359
Niger,2003,1.74466001987457,,,,20.8012294769287,5.04537010192871
Niger,2006,2.31666994094849,0.718469977378845,0.298920005559921,,32.5409202575684,8.06066989898682
Niger,2007,2.81849002838135,0.781610012054443,0.42085999250412,,39.4756088256836,7.78733015060425
Niger,2008,2.53994989395142,0.778249979019165,0.344729989767075,,38.049430847168,9.07583045959473
Niger,2009,2.86999988555908,0.947130024433136,0.447959989309311,,40.2689514160156,9.1826000213623
Niger,2010,2.27654004096985,0.794459998607636,0.469260007143021,0.51,40.0894393920898,9.00475978851318
Niger,2011,2.37126994132996,1.02140998840332,0.604560017585754,,44.5976104736328,10.3510599136353
Niger,2012,2.24785995483398,1.03127002716064,0.762290000915527,,48.2899017333984,11.9315900802612
Niger,2013,2.6143798828125,1.23162996768951,0.798430025577545,,48.4689598083496,12.4493103027344
Niger,2014,3.53715991973877,1.97374999523163,0.943379998207092,,58.6199493408203,12.5735101699829
Norway,1998,1.9386500120163,2.4805600643158,1.91928994655609,,97.7121276855469,100.760566711426
Norway,2002,1.89523005485535,2.46510004997253,2.04656004905701,,102.804611206055,96.9888000488281
Norway,2003,1.97596001625061,2.67465996742249,2.25493001937866,,103.600082397461,97.3773727416992
Norway,2004,1.84387004375458,2.56274008750916,2.34368991851807,,102.707298278809,100.889541625977
Norway,2005,1.71881997585297,2.44998002052307,2.22288990020752,11.14,100.151039123535,102.237701416016
Norway,2006,1.63726997375488,2.24426007270813,2.01438999176025,,97.6427001953125,103.033546447754
Norway,2007,1.63398003578186,2.28556990623474,2.08783006668091,,98.0649719238281,102.28254699707
Norway,2008,1.58557999134064,2.18949007987976,2.01175999641418,,99.4711837768555,100.529586791992
Norway,2009,1.84990000724792,2.4935998916626,2.16059994697571,,101.544456481934,98.2602615356445
Norway,2010,1.79997003078461,2.38481998443604,1.99974000453949,12.16,99.5044708251953,98.5660018920898
Norway,2011,1.67574000358582,2.27505993843079,1.92985999584198,,97.6566696166992,99.8138732910156
Norway,2012,1.62416005134583,,,,99.7467575073242,100.60572052002
Oman,1998,1.60698997974396,2.08639001846313,0.395689994096756,,82.0100479125977,
Oman,1999,1.49893999099731,2.115149974823,0.391869992017746,,84.4192123413086,
Oman,2001,1.52521002292633,2.11448001861572,0.380620002746582,,84.9534301757813,82.2198104858398
Oman,2002,2.02437996864319,1.86865997314453,0.432020008563995,,88.1863098144531,82.9667205810547
Oman,2004,1.93268001079559,1.72078001499176,0.374920010566711,,,
Oman,2005,1.77744996547699,1.47113001346588,0.268640011548996,,,
Oman,2009,1.38002002239227,1.68192994594574,1.1258100271225,,97.3222274780273,105.602027893066
Oman,2010,1.1465300321579,1.38631999492645,,,,
Oman,2011,1.42044997215271,1.6290899515152,,,101.962417602539,102.30005645752
Pakistan,2013,0.814920008182526,0.626689970493317,0.803719997406006,,73.1747512817383,47.7966804504395
Pakistan,2014,0.86667001247406,0.823329985141754,0.550650000572205,,73.728271484375,50.5176391601563
Palau,2001,3.37537002563477,0.719609975814819,1.55406999588013,,,
Panama,1999,1.85790002346039,1.51733005046844,1.26320004463196,,89.7453308105469,
Panama,2000,1.89592003822327,1.70815002918243,1.27742004394531,12.53,92.0870819091797,
Panama,2001,1.45229995250702,1.14751005172729,1.15007996559143,,92.5666732788086,
Panama,2002,1.4242000579834,1.29695999622345,1.24846994876862,,93.145149230957,
Panama,2004,1.30797004699707,0.983240008354187,1.07438004016876,,94.0556106567383,45.560791015625
Panama,2007,1.55236995220184,1.10266995429993,,,94.4969024658203,66.3646774291992
Panama,2011,0.773000001907349,0.738629996776581,0.732490003108978,,99.4215927124023,70.0685195922852
Paraguay,2000,2.12097001075745,1.36713004112244,0.789789974689484,3.74,92.2249069213867,
Paraguay,2001,2.00902009010315,1.22680997848511,0.725849986076355,,92.2878265380859,71.031608581543
Paraguay,2002,1.81746995449066,1.09889996051788,0.638279974460602,,93.9761810302734,71.3239669799805
Paraguay,2003,1.83417999744415,1.12506997585297,0.675870001316071,,96.4420776367188,69.7750701904297
Paraguay,2004,1.60291004180908,1.02430999279022,0.547280013561249,,95.1573181152344,70.5267868041992
Paraguay,2007,1.39052999019623,1.2532399892807,0.678919970989227,,94.662956237793,81.4402313232422
Paraguay,2010,1.4507999420166,1.36125004291534,0.698459982872009,3.88,92.4226989746094,70.5635299682617
Paraguay,2011,1.50197005271912,1.55157995223999,1.66295003890991,,89.6849594116211,72.2214202880859
Paraguay,2012,1.89856994152069,1.63739001750946,1.11160004138947,,89.0869979858398,73.9089508056641
Peru,1998,1.34414005279541,0.986880004405975,0.67875999212265,,97.7037963867188,
Peru,1999,1.44743001461029,0.931640028953552,,,102.646499633789,
Peru,2000,1.37150001525879,0.929820001125336,,20.54,101.271171569824,79.0121231079102
Peru,2001,1.19359004497528,0.906300008296967,,,96.8500671386719,81.776481628418
Peru,2002,1.0519700050354,0.865459978580475,0.351249992847443,,96.7817306518555,85.1603393554688
Peru,2003,1.05087995529175,0.885980010032654,0.387169986963272,,102.075317382813,
Peru,2004,1.10215997695923,0.94038999080658,0.411110013723373,,102.332557678223,83.8912124633789
Peru,2005,1.02550005912781,0.904280006885529,0.309720009565353,24.37,102.60041809082,83.3972778320313
Peru,2006,1.0824099779129,0.950240015983582,0.386079996824265,,103.609657287598,86.827262878418
Peru,2007,1.07507002353668,0.93902999162674,0.358429998159409,,105.873901367188,
Peru,2008,1.15102994441986,0.946979999542236,0.446680009365082,,104.881202697754,86.981819152832
Peru,2009,1.26400005817413,1.04799997806549,0.450199991464615,,101.931838989258,89.0838317871094
Peru,2010,1.13498997688293,0.974259972572327,0.393559992313385,12.27,103.355926513672,88.5880584716797
Peru,2011,1.04128003120422,0.842170000076294,0.467530012130737,,99.7730178833008,87.1099472045898
Peru,2012,1.06967997550964,0.931060016155243,0.527610003948212,,94.0099182128906,80.5217819213867
Peru,2013,1.30392003059387,0.935829997062683,0.552730023860931,,95.1489868164063,86.8924407958984
Peru,2014,1.40899002552032,1.12504994869232,0.520829975605011,,95.9055862426758,85.4028472900391
Philippines,2000,1.97558999061584,0.712539970874786,0.451469987630844,6.55,,
Philippines,2001,1.82949995994568,0.663500010967255,0.415699988603592,,100.350212097168,67.6976165771484
Philippines,2002,1.72386002540588,0.665759980678558,0.420949995517731,,94.3856582641602,68.7012329101563
Philippines,2003,1.79841995239258,0.747179985046387,0.401580005884171,,94.9300537109375,72.105110168457
Philippines,2004,1.39499998092651,0.66346001625061,0.345380008220673,,93.6370620727539,81.6035003662109
Philippines,2005,1.26153004169464,0.650049984455109,0.322210013866425,5.94,93.4789810180664,78.6735000610352
Philippines,2007,1.30987000465393,0.642939984798431,0.275290012359619,,90.9888916015625,68.1144638061523
Philippines,2008,1.3636200428009,0.684400022029877,0.280629992485046,,92.0415496826172,80.6005020141602
Philippines,2009,1.45845997333527,0.787760019302368,0.317220002412796,,91.9826202392578,77.6209182739258
Poland,2002,1.81968998908997,2.04764008522034,1.05013000965118,,95.8996887207031,91.3330688476563
Poland,2003,1.77977001667023,2.00718998908997,1.02069997787476,,97.387809753418,92.6885986328125
Poland,2004,1.69851005077362,1.96001005172729,1.14411997795105,,98.1111221313477,94.8827819824219
Poland,2005,1.68931996822357,1.99767994880676,1.18742001056671,9.78,95.3837890625,95.3239135742188
Poland,2006,1.70080995559692,1.99832999706268,0.957059979438782,,94.7185287475586,
Poland,2007,1.57292997837067,1.83278000354767,0.926069974899292,,94.6759719848633,
Poland,2008,1.57564997673035,1.84942996501923,1.04260003566742,,,
Poland,2009,1.56054997444153,1.85494005680084,1.05674004554749,,94.654296875,
Poland,2010,1.57316994667053,1.79972994327545,1.15448999404907,11.37,95.451171875,
Poland,2011,1.48054003715515,1.67016994953156,1.10029995441437,,95.7192230224609,
